AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,TOTAL_DELAY
WN,STL,MKE,25.000007442923103
UA,TPA,DEN,129.00000231241034
B6,MCO,BOS,4.999994605627158
MQ,ORD,IND,29.0000014906873
OO,ORD,ALB,12.0000024142782
EV,RDU,IAH,-8.000006591950573
UA,SFO,JFK,4.000000859543924
WN,ATL,IND,74.00000403801232
DL,GSP,ATL,16.999999071168542
MQ,LGA,RDU,25.000004119322554
OO,PSP,SEA,-0.9999984171857008
DL,MSP,ATL,123.99999524251652
DL,JFK,MSY,-12.0000029266565
DL,SLC,SEA,-17.000003987217347
EV,ATL,HPN,42.00000657625799
AA,ORD,BOS,-26.00000303158408
WN,MCI,ATL,93.00000125900041
DL,OAK,SLC,-29.000003314227875
DL,ATL,PBI,30.000005224950186
EV,TUS,IAH,-12.999998983028618
EV,GPT,IAH,-24.999995891065595
WN,HOU,ABQ,5.999996567792532
DL,SLC,PDX,27.000000104758136
AA,LAX,LAS,33.999999729492544
OO,ABQ,LAX,432.0000021909281
US,PHX,CLT,2.9999999662632817
UA,IAH,EWR,16.000004425826344
AA,DFW,TUL,133.00000503237177
US,MEM,CLT,-4.000001476755941
WN,MCO,MKE,203.00000304699026
B6,LAX,JFK,202.00000237851867
DL,AUS,ATL,-10.999996734949349
US,CLT,STL,5.0000075606124454
UA,CLT,ORD,-6.000000656348831
WN,SMF,SEA,18.9999926198388
OO,PHX,LAX,60.999999008322376
AA,DFW,JAX,325.99999581536366
UA,DEN,DFW,118.99999892608938
AA,CLT,DFW,16.999999808681043
EV,EWR,SDF,-1.0000016863228893
OO,DRO,PHX,-3.9999777665467917
AA,DEN,ORD,224.99999598785075
WN,STL,OKC,40.000004617947425
MQ,SGF,DFW,8.999992757514306
OO,CHO,ORD,8.999989384117207
UA,SFO,PHL,34.99999871753207
DL,ATL,SLC,-17.999996970809363
MQ,JLN,DFW,-23.999977098761597
WN,PHL,MCO,19.999999949629956
MQ,DFW,CLL,44.999997721114795
OO,GJT,DEN,81.00001002788743
VX,SEA,LAX,0.9999946044276697
AS,ONT,SEA,-28.999997413031146
AA,MIA,ORD,-38.00000309089645
AA,ATL,DFW,98.99999996527922
DL,MSP,BWI,-20.00000349886625
WN,MDW,EWR,146.000006373313
DL,ATL,FLL,-12.000004947864404
WN,DEN,MSY,-8.000004118942826
AS,SEA,DEN,98.99999939516545
DL,ATL,BOS,-8.000004581707344
DL,ATL,DAL,-27.000000451005683
WN,SLC,DEN,84.99999956300641
WN,LAS,MCI,46.000002810676975
UA,EGE,IAH,20.999998233885872
AS,SEA,LIH,136.9999881239459
F9,MCO,BMI,-3.9999890240418168
AS,LAX,SEA,-24.999996893946467
DL,ATL,MEM,-9.999998507255548
DL,ATL,FLL,20.999996592880404
WN,MSY,DAL,31.000000269802527
MQ,ORD,HPN,124.00000369172216
AA,MIA,ORD,-35.000003321710075
UA,IAH,SFO,7.000001330222439
EV,LFT,DFW,25.999996310078462
UA,IAH,ORD,-11.000000101572269
US,PHX,DTW,5.999998949226434
HA,ITO,HNL,-5.0000033290557795
WN,AUS,HRL,-19.000006297357146
VX,LAX,JFK,-19.999998500943803
WN,BNA,STL,153.00000516924172
EV,BOS,RIC,105.00000476669138
MQ,JFK,DCA,38.99999426991964
DL,PHX,ATL,-12.000000081547086
US,CLT,PIT,-22.000004383521556
US,PHL,DFW,1.0000025254017473
WN,DEN,MCI,2.0000005519505493
WN,JAX,ATL,197.00000310786064
EV,IAH,MFE,-23.00000129158486
WN,PHX,MDW,-11.000002482305689
MQ,JFK,RDU,6.999997902642011
EV,DHN,ATL,-16.000016703987576
UA,IAH,DCA,-17.00000164204443
EV,OAJ,ATL,-6.000016354632038
DL,PBI,LGA,-6.000002442375354
EV,IAH,MFE,-21.00000132719017
WN,ABQ,PHX,24.000003094086857
WN,BWI,SAT,5.999999742726384
UA,SFO,ORD,88.99999946951911
UA,CLE,FLL,-14.000001117959037
OO,LAS,SFO,-17.000003949291127
MQ,ROC,ORD,329.0000011653948
WN,ELP,SAT,14.000005606346924
DL,CHS,ATL,7.999996669502156
DL,LGA,PBI,-21.99998991401084
WN,EWR,MDW,15.999993882345137
EV,MFE,IAH,25.00000111502429
OO,PHX,SFO,311.9999965464894
NK,SAN,IAH,18.000003887229134
MQ,DFW,MAF,6.999999340331534
VX,EWR,SFO,-16.000005623487176
DL,ATL,SRQ,-12.999995737411979
B6,LGB,OAK,-17.000003528300674
WN,ONT,SMF,-16.99999890027199
OO,ORD,SLC,291.0000022514773
OO,ORD,ASE,-4.999987372536509
MQ,CVG,DFW,14.00000448544791
OO,LAX,SMX,23.999967621241478
US,PHX,SFO,70.99999966303844
US,CLT,PHX,69.0000016694487
AS,SEA,GEG,-8.000003537821222
DL,DFW,MSP,-6.999999451101196
DL,ATL,JAX,-10.000005053651762
UA,TPA,EWR,82.00000378596206
AA,DFW,SEA,13.999997060288425
WN,LAS,LAX,58.00000032696455
WN,MCO,DEN,-16.00000301227766
MQ,ORD,LSE,-21.000020236690922
WN,FLL,DAL,-13.000000337104709
AA,MIA,BNA,7.999995461825385
EV,MSP,EWR,-36.00000484868088
WN,ABQ,PHX,-4.999997595753513
DL,ATL,LAS,19.000000986545405
AA,LAX,DFW,3.000002509970656
AS,SFO,PDX,-18.99999544663438
OO,SBA,LAX,15.999988521289467
DL,MSP,EWR,-17.00000143800255
AS,SEA,PHL,6.999998581859725
AA,LAX,IND,-7.999995453639777
WN,LGA,HOU,292.00000341728236
OO,SLC,EKO,-18.999982924879973
WN,TPA,BWI,41.00000202971635
DL,BWI,DTW,14.999998297288386
US,CLT,ATL,-12.99999966538428
EV,GSO,ATL,-27.00000761073911
WN,SAN,SEA,42.999997295724
OO,BUR,SLC,-16.999998426038964
US,PHL,SFO,-10.999995993894863
EV,PNS,IAH,152.99998813159934
AA,MSP,DFW,242.99999516351647
AS,SLC,SJC,-24.999994575525506
WN,DEN,OKC,-5.000000853244011
DL,ATL,GSO,9.000002538774133
AA,DFW,SAT,484.99999973293495
AA,DFW,PIT,49.99999553891918
WN,MDW,MEM,194.00000335490685
UA,IAH,DCA,13.999999061344557
OO,LNK,ORD,273.99999446969326
US,CLT,SJU,7.000004973684089
WN,PHX,SEA,-18.00000513789052
US,ATL,PHL,-17.00000090405001
AA,DFW,DTW,-7.000002618739998
OO,DEN,RAP,50.999998560131644
OO,SLC,LGB,-4.999988468526865
DL,FLL,MSP,-23.99999992678527
DL,MTJ,ATL,29.00001092279783
MQ,MIA,CVG,3.999987553701189
DL,ATL,DCA,-22.00000289011024
WN,PHX,MDW,-2.0998210601419487e-06
WN,OAK,PHX,-15.000006602098665
OO,LAX,ASE,208.00001323219456
AA,MSP,MIA,774.9999924341674
WN,DEN,SFO,38.99999614776399
EV,SLC,DEN,159.99999816913385
EV,RDU,IAH,173.9999938091709
VX,LAX,EWR,100.0000060821734
VX,LAS,SFO,-11.00000083413694
DL,ICT,ATL,391.00000119486066
AA,RDU,MIA,-14.00000806118144
UA,DSM,DEN,27.000001626233274
DL,DAB,ATL,-18.000027620286914
B6,PHL,BOS,-33.00000193531168
UA,DEN,PHL,6.999997523942483
DL,DTW,PBI,-19.999996793136056
WN,SJC,LAX,-2.000002645090511
EV,ATL,PHF,23.999960029721933
WN,MCI,MSP,8.000001344457608
EV,ORD,SAV,1.0000047352228165
HA,ITO,HNL,66.99999697524113
MQ,PNS,DFW,12.99998599725918
EV,GSO,IAD,-28.000006057949115
AA,DFW,PHX,193.00000003690036
WN,BWI,MKE,-0.9999954954842494
OO,SLC,ORD,14.999997665861734
EV,LFT,DEN,6.999996314211703
US,PHX,PDX,-1.2007264942326401e-06
AA,BOS,MIA,-36.00000525930657
WN,SNA,SFO,-11.000004690969206
OO,CPR,DEN,-17.99999721880402
EV,ORD,SYR,-4.999991968053621
AA,DFW,SFO,-14.99999980369553
OO,DEN,PSP,58.000001195846814
OO,SLC,MFR,8.000009638621464
OO,MSP,DSM,-29.000010879035962
B6,TPA,SJU,-20.999994631255362
EV,IAH,LBB,146.99999763633474
EV,ATL,OAJ,74.00000305623013
WN,STL,SAT,-3.9999975156931526
HA,ITO,HNL,11.999996418427898
EV,DTW,PIA,7.999996668617996
UA,DEN,SNA,28.00000050992865
EV,LGA,CLE,96.00000073152958
NK,LAS,DFW,70.00000423290186
DL,DCA,ATL,-23.99999905838007
WN,BDL,RSW,3.7031610773397006e-06
AA,ORD,SNA,133.0000048064345
WN,SMF,SNA,-5.0000024551757605
US,PHX,MKE,22.00000468839788
DL,ATL,CVG,3.9999940435468986
DL,MSP,FAR,-6.999982917284868
WN,PIT,RSW,-16.00000105853843
AA,TPA,DFW,64.00000230145491
WN,DAL,AMA,150.00000664342772
EV,CLE,LGA,70.0000029996087
NK,MYR,ACY,-47.00000688728061
WN,MCO,PVD,-30.00001593465482
WN,PDX,LAS,-2.0000059825441667
AS,KOA,SEA,-29.999998368493387
DL,MSY,SLC,36.00000144247166
DL,DTW,ATL,-4.026918041688532e-06
MQ,ORD,CMH,474.99999758425855
AS,ANC,FAI,14.000045966580572
AA,BOS,ORD,26.999998998697617
B6,SJU,JFK,105.99999687393404
MQ,MLU,DFW,81.99999869515565
MQ,DFW,ACT,45.99999911862392
EV,BDL,IAD,-21.999990748367644
WN,LAS,ALB,10.00000272556468
DL,PIT,MSP,-11.99999646227689
US,PHX,OMA,-6.999998751359968
WN,MCO,PVD,385.999984824034
WN,LAX,SJC,58.00000146740586
EV,DSM,ORD,320.99999726608803
OO,STL,MSP,-23.999998731463606
B6,HPN,MCO,-9.000001587503434
WN,MSY,MDW,-21.00000177052665
US,PHX,LAS,-16.999999616971763
US,CLT,TPA,-13.9999984054879
WN,DCA,TPA,89.00000261869224
WN,OMA,MDW,290.00000661116627
EV,CLE,DTW,-9.999999514345816
OO,DIK,MSP,-14.00006428102894
WN,IND,TPA,-2.0000027935025457
UA,ORD,IAD,35.00000149562683
WN,STL,CMH,5.000001117352532
WN,STL,LGA,-17.999998083962822
DL,ATL,SYR,117.00001042705773
US,CLT,RSW,68.9999978693838
B6,JFK,LAX,-3.999999219261454
UA,BOS,EWR,-41.000000063534934
DL,EWR,ATL,-29.000005583266294
WN,MHT,TPA,5.999987963910588
AA,LGA,ORD,-7.99999476480518
WN,SAN,SEA,19.99999695554659
AA,SJU,MIA,9.999991072349498
UA,ORD,CLE,-7.000003063716498
WN,BWI,BOS,-17.000004841446042
US,DCA,CLT,37.000000853353896
AA,DFW,MIA,10.999996637961054
WN,BUR,LAS,-9.9999993482228
AA,DFW,CLT,7.000000153247839
AS,FAI,SEA,-22.000032859516956
B6,AUS,FLL,-11.999998860137126
AS,OME,ANC,-4.999777577179557
US,CLT,BWI,-7.999998442498459
WN,DAL,LGA,110.00000438082859
EV,LGA,MCI,39.00000712881686
US,BOI,PHX,-7.999998136060043
WN,DAL,AUS,6.0000048976739215
WN,SNA,SJC,83.99999771729102
WN,ATL,MSP,53.99999876858934
EV,ATL,CAE,-4.999999150578226
UA,LGA,ORD,288.0000055959149
UA,SFO,IAD,-6.999998410290566
DL,ATL,TPA,-8.999999236226024
UA,MCO,IAH,62.999998540965436
WN,PHX,MCI,13.000002736487726
EV,GNV,ATL,103.9999797016068
WN,ATL,CAK,75.0000035251812
EV,DFW,MEI,50.00000894139448
WN,DAL,HOU,7.000003414186949
DL,ATL,SAV,-11.999994157425547
WN,HRL,HOU,-6.999984162791328
US,DFW,CLT,-16.000000716893766
OO,LAX,CLD,-9.00001726185485
F9,LGA,MIA,16.00000576449098
WN,MCO,AUS,5.99999902671577
WN,ATL,MDW,-12.000002189516799
NK,LGA,FLL,158.00000283140645
AA,ORD,SFO,70.00000174234874
B6,BOS,MCO,11.999997908789357
WN,OAK,MCI,533.9999997698361
WN,SNA,LAS,-10.000004308675308
WN,MCI,HOU,24.00000142926317
AS,LAS,PDX,14.000005453028603
WN,CMH,ATL,-25.00000383692253
OO,ELP,LAX,-3.9999982037189525
DL,MSP,ABQ,128.99999340365528
WN,MDW,HOU,191.00000198456434
EV,LGA,MHT,290.9999903412856
WN,MCO,SAT,81.00000028206338
AS,PDX,SNA,-12.999997119430745
AA,DFW,SFO,-11.999998869703631
WN,SAN,SJC,93.00000237496796
OO,LAX,TUS,16.999997442746174
MQ,ORD,ROC,33.00000480995085
F9,PHL,MIA,1.000002661835353
AA,DFW,BNA,0.9999976974085669
DL,MSP,PDX,-6.000005624876017
OO,MSP,GFK,-5.000050028642185
WN,DAL,MCI,58.00000667334097
AA,DFW,BOS,2.999996752974859
AA,MSY,DFW,-5.000000540947767
WN,BOS,CAK,382.00000165300094
OO,GRB,DTW,7.000005441497201
UA,PIT,ORD,108.0000052889043
DL,CAK,ATL,-10.99999655250516
OO,AVL,ORD,4.999992914934204
OO,DSM,SLC,-4.99999820235373
AA,HDN,DFW,74.99998841911648
OO,LAX,PSP,-1.999998156833584
US,PHL,CLT,125.00000225883349
OO,AUS,SFO,-12.999999473919083
AA,ORD,STL,56.00000935355453
WN,MDW,DAL,27.00000246696598
MQ,DFW,GRK,17.999990760672773
US,PHX,ONT,-5.999992945118727
OO,DEN,SBA,-12.999984082378752
MQ,GGG,DFW,41.99998792147143
AA,RDU,DFW,-21.000003340799715
UA,FLL,DEN,1.3324400782721568e-07
WN,SAN,MCI,37.0000062588705
OO,ASE,SFO,156.00001195833838
B6,BOS,SJU,64.00000496035395
DL,DTW,PBI,-15.999997722961162
DL,MLB,ATL,-19.999997270138465
EV,EWR,MKE,24.999999186777973
EV,HPN,ATL,34.999997388074874
AA,LAX,AUS,5.000002728303038
WN,ISP,TPA,30.000003298294292
US,SAN,PHL,-34.999997688217256
B6,EWR,FLL,-12.000008215194953
B6,BOS,RSW,30.999995380973463
UA,IAD,MCO,52.000005312789916
DL,CVG,ATL,-3.999992844455477
WN,AUS,PHX,-20.999998393569
AA,ORD,LAS,37.00000241205382
MQ,MIA,CMH,-13.000007006325845
EV,CLT,ORD,-16.000002983133186
WN,SFO,MKE,8.000003196393386
DL,PHX,MSP,-14.000001183871497
OO,LAX,BOI,285.00000268264796
UA,IAH,MSY,22.000001019465806
NK,LAS,MSP,207.00000198230126
DL,ATL,MLB,-6.999988760851338
US,PHL,RDU,5.557228853092511e-06
EV,IAD,CAE,341.00000629061236
DL,MIA,LGA,75.99999958373164
WN,RDU,TPA,-11.000003061702934
US,DCA,CLT,-7.999998696264356
B6,PWM,JFK,-19.999973248517463
AA,DFW,PHX,109.99999961037551
DL,ATL,ORF,-16.99999953744797
WN,OKC,LAS,-7.999998960066279
MQ,DFW,MLI,92.99998737533576
DL,ATL,JAN,-18.000003952448374
WN,GEG,LAS,76.00000415100558
DL,PHX,MSP,-32.00000050943432
MQ,ORD,OMA,6.999999301100914
AS,PDX,LAS,-9.999998339393002
UA,IAH,SAN,21.00000429332174
OO,DLH,ORD,38.00000610791371
EV,ORD,CLT,-23.00000356807294
UA,ORD,SAN,39.00000470778334
WN,MDW,LAS,152.00000475597602
AA,SNA,ORD,80.99999832421142
WN,FLL,BWI,400.00000011570364
EV,FSM,ATL,178.00000248108063
UA,SNA,ORD,-4.000003954329202
AA,MIA,SJU,15.000001776571384
DL,LAX,ATL,37.000001581288174
US,PHL,MCO,35.000002633964584
OO,ORD,DLH,152.00000069090243
EV,SAT,DTW,-26.00000527195968
AS,SEA,MSY,-42.00000295527099
AA,LAX,ORD,2.9999997796139866
DL,ATL,CLE,-12.000003582064785
DL,DEN,ATL,24.99999783591435
UA,DEN,AUS,36.999999533232526
B6,BOS,DCA,12.999997232416682
MQ,GJT,DFW,10.00000688342232
WN,LAS,SNA,10.000001363320866
EV,TYS,ORD,8.000003310025917
OO,BNA,MSP,-15.00000531306
WN,JAX,BWI,-31.999997068208536
EV,DCA,CLE,-23.000003616582745
WN,BWI,HOU,28.999998420866874
F9,DEN,SAN,10.000005668636252
F9,IAH,SFO,-19.99999658896691
WN,LAS,MCI,149.00000337444789
DL,JFK,SLC,30.000001946048265
HA,PHX,HNL,4.000003794514278
EV,ORD,MSN,19.999999396007418
B6,BOS,EWR,176.0000015416641
AA,BOS,LAX,21.00000081142723
AS,OTZ,ANC,-13.99982954984506
OO,IND,IAH,-4.000006159080733
EV,ICT,IAH,2.9999971812671617
EV,IAH,DFW,-4.000001457573816
EV,ORD,PNS,99.00000701803407
OO,MBS,ORD,2.99999400856224
F9,ORD,MIA,59.000001237682
B6,SMF,LGB,-15.999990950428199
WN,ATL,MDW,33.99999804612788
WN,SJC,PDX,47.999994531520045
US,PHX,JFK,119.00000273634959
AS,SEA,OAK,-17.000002404122988
AA,ORD,BOS,235.99999943196028
AA,LAX,MIA,29.99999823678197
DL,MSY,LAX,-27.999999644752016
UA,DEN,IAD,26.00000139496415
UA,ORD,TPA,16.000002489477072
B6,OAK,JFK,66.99999672109877
OO,STL,DEN,2.898382902571939e-07
UA,JAC,EWR,87.00000642219653
HA,ITO,HNL,14.99999638759936
HA,HNL,LAS,-19.999988246843827
EV,ATL,XNA,85.00000244325844
DL,LGA,RSW,104.00000064123063
UA,EWR,RSW,-13.000007304939594
UA,DEN,SFO,43.99999897066557
WN,RIC,MCO,-9.999990916085792
WN,OAK,PHX,20.999993500268793
UA,SFO,RDU,16.000001692531136
DL,SEA,SLC,60.99999796297311
OO,MFR,SFO,-18.99998652574091
WN,BWI,ROC,-0.9999939246063434
WN,PIT,ATL,40.00000211935122
OO,DEN,SEA,176.99999302706382
MQ,ACT,DFW,6.9999879090245365
AS,FAI,SEA,23.999967727522765
US,LAS,PHX,145.99999981694646
DL,LGA,ATL,-26.999995871625366
MQ,OMA,ORD,-21.99999621443193
US,PHX,CLT,-5.000000252029039
AA,MIA,EWR,124.00000042108186
AA,DFW,SAT,7.000002246213015
US,LAS,CLT,14.999999691907664
UA,MCO,IAD,34.00000145979861
WN,PDX,OAK,-10.000008179650393
OO,DEN,DFW,135.99999781380674
OO,CIU,DTW,-19.99997702120207
US,DFW,PHX,-3.9999999179475267
AA,DTW,DFW,-8.897789811612711e-07
DL,MSP,JAX,91.99999131429453
AA,DFW,DEN,55.000000391275705
MQ,GRB,ORD,17.00000464810145
OO,LAX,SJC,-8.999999908740236
OO,SEA,LAS,29.999992800601795
EV,SGF,ORD,31.999993075698168
OO,ORD,CHO,151.99998911138215
WN,LAS,TUL,13.00000430201133
US,SEA,PHX,27.999993993327685
US,TPA,CLT,-9.000000040359375
B6,IAD,BOS,-20.999999166590257
OO,YUM,PHX,-12.999975928021456
WN,DAL,MDW,157.00000161035993
MQ,EYW,MIA,-7.000018699922826
UA,DEN,JAC,-3.189857785912409e-06
DL,PHL,ATL,-11.000000338648235
MQ,JFK,RDU,102.9999979572307
OO,SFO,SMF,-6.000001740410212
B6,JFK,ROC,19.000005823709415
VX,SFO,AUS,-3.9999991021098253
US,SJU,CLT,5.99999448819834
OO,SLC,ABQ,25.99999577029758
VX,LAX,FLL,3.9999991977351215
OO,IAH,BFL,-3.9999724126396785
UA,SMF,DEN,22.99999809067817
B6,JFK,AUS,-8.000001057484184
DL,GEG,MSP,66.0000041589904
WN,LAX,MDW,-4.999999970398555
MQ,SJT,DFW,6.99999410047409
OO,DEN,OKC,0.9999991511497157
UA,ORD,LAX,-30.99999696555792
US,BUF,CLT,2.999995924527724
EV,MSN,EWR,106.99999922351606
DL,ATL,IAD,-12.999997766070386
WN,LAS,BUR,3.403457817796607e-06
OO,LAX,PSP,-0.9999978474586726
WN,MCO,IND,-6.999998635914835
DL,SLC,SAN,-9.999997111063834
WN,LAX,PHX,53.00000067751046
US,CLT,TPA,-8.99999810680211
WN,DEN,MCO,6.999997233179297
EV,HSV,ATL,118.9999954784972
DL,ATL,SAT,11.000001537517598
WN,BWI,MCO,12.999998014322028
AA,OGG,LAX,-1.999999972847803
AA,LAX,MCO,8.00000242963139
MQ,DFW,MKE,12.00000141778921
DL,DEN,ATL,32.99999867813521
F9,CVG,DFW,-25.999987527627468
DL,DEN,MSP,100.99999817273292
NK,PHL,LAS,18.000005275098754
MQ,RDU,JFK,-26.00000688697692
UA,DFW,ORD,15.000000783101914
AA,BWI,DFW,-6.000000718511664
DL,ATL,DCA,8.999997446646955
AA,DFW,SAT,22.000002873553072
DL,MCO,LGA,551.9999985889096
WN,MCI,DEN,12.000000937818463
MQ,LAW,DFW,6.99999933861579
AA,MIA,LGA,19.999999824223487
WN,TUS,SAN,-3.9999944695257383
OO,DTW,OMA,236.9999993501029
WN,BNA,RDU,-11.00000249131336
WN,DEN,LAS,64.99999824703815
US,CLT,CLE,-19.000003024833482
OO,DEN,BIS,15.999993074832908
US,DCA,TPA,-21.99999666281714
WN,DEN,IAD,31.000000301265324
UA,SAT,LAX,-26.000001520145915
OO,GRR,CVG,-20.000006523982293
HA,LIH,HNL,-6.9999908002148175
EV,CAE,ATL,-14.99999808601158
AA,MKE,DFW,-23.999994011156815
OO,TUS,DEN,26.000002093473704
DL,JFK,BOS,-9.000004786333768
WN,ONT,PHX,-15.999999961588479
WN,STL,MSY,42.000000925348324
WN,PHX,TUL,116.00000389599506
AS,SEA,SFO,92.9999986630701
AA,ONT,DFW,-8.99999969625862
AA,MCO,DFW,-43.000001714398444
EV,TYS,DFW,-6.999995629815658
WN,SAN,SFO,-0.9999986757881629
UA,IAH,TPA,-4.99999833168048
AA,DFW,LIT,88.00000775383715
WN,IND,HOU,29.999997023360283
UA,DEN,SEA,37.99999481551626
F9,MIA,PHL,16.000001693304746
OO,PHX,DEN,81.99999943707576
OO,MSP,SFO,-13.000006041174167
DL,ATL,RDU,34.000001073916145
DL,JAN,ATL,-13.999995736677775
EV,CLT,IAH,24.999996061289643
UA,EWR,MCO,-4.820408641137419e-06
OO,SFO,SLC,72.00000092351766
DL,BZN,MSP,-11.999995683599593
AA,SJC,ORD,-2.000006104461413
B6,BOS,FLL,-12.00000434656166
US,FLL,CLT,-4.000001513316299
DL,DTW,PIT,115.99999240381857
WN,LAX,SFO,40.99999892421346
DL,ATL,LFT,-11.999996295132362
WN,HOU,DAL,0.9999990409390023
US,IND,CLT,-26.00000562579421
B6,BOS,DCA,-17.000002500851423
US,SFO,PHL,-19.000000572087743
B6,CLT,JFK,3.0000008432970446
WN,TPA,BWI,77.00000144786347
OO,DEN,SLC,-10.000001936119396
WN,ABQ,LAS,85.00000491536593
OO,RNO,SFO,8.999993559347963
WN,MDW,SAN,113.00000628036878
NK,LAS,OAK,-14.99999988335783
WN,MSP,DEN,5.999994989768094
OO,BUR,SLC,558.0000030765251
AS,BRW,SCC,-26.00007671548461
US,RSW,PHL,-5.409869814343438e-06
OO,PHX,SEA,-6.000005712298218
DL,ATL,SAV,93.00000641259084
MQ,PNS,DFW,6.999987873993966
AA,DFW,FAT,114.00000464679349
AS,DCA,PDX,41.00000948868556
US,CLT,MCO,-6.000000203217738
MQ,DFW,GSP,29.000004024674016
WN,IND,HOU,120.99999634630396
OO,DEN,ELP,71.99999298491663
AA,SMF,DFW,-16.000002583039937
EV,SAV,EWR,200.999995387413
EV,SHV,DEN,62.99999736318363
OO,EUG,LAX,-24.999996363954644
OO,TUS,LAX,-30.99999815123298
HA,OGG,HNL,-2.0000009612035825
AA,DEN,DFW,338.9999981972663
AA,DFW,TUL,2.0000046605283757
EV,LIT,ATL,6.999996574870675
MQ,HSV,DFW,33.999992035192776
DL,EWR,ATL,-21.0000051029026
AS,SCC,BRW,-17.99999267240799
UA,GEG,DEN,-43.99999604131414
B6,FLL,LAX,34.000002428310026
UA,LAS,DEN,-20.000000549323595
MQ,ORD,ALO,52.999995297691484
WN,TUL,HOU,9.00001155198699
DL,MSP,BOI,15.999999821045535
DL,DTW,PHX,9.999998814037912
OO,SLC,SAN,-9.99999840928082
DL,ATL,BWI,-17.999998947683416
UA,SFO,EWR,48.00000354665292
UA,SLC,DEN,-13.999999847088368
DL,ATL,AVP,7.999990356060213
WN,LAS,MCI,4.000002933852613
WN,FLL,TPA,-24.000000747984117
WN,BOS,STL,7.000004771117798
AA,DFW,HDN,30.999971551844975
AA,DFW,LAS,81.00000143748795
MQ,ORF,MIA,-12.00001314885769
OO,SAN,LAX,78.00000167983171
UA,IAH,LAX,-14.999998880625256
MQ,DFW,MOB,59.999986652133686
UA,EWR,AUS,-18.000002737368092
MQ,FNT,ORD,7.0000172931996225
AA,ATL,MIA,-12.00000508945
DL,MIA,JFK,868.0000003797221
B6,BOS,DCA,66.9999978488735
UA,CLE,TPA,46.00000520819951
DL,ATL,OKC,6.000002819157693
WN,TPA,BNA,-3.0000028589437093
MQ,DFW,CLL,196.9999983977799
HA,HNL,LIH,83.9999990321973
VX,BOS,LAX,-3.9999979108371306
AA,MCI,DFW,75.00000116427015
DL,HNL,LAX,30.99999932962406
OO,ASE,MSP,237.00000912661716
WN,RNO,LAS,47.99999598210313
EV,IAH,AMA,134.0000024855309
OO,SEA,COS,-8.000004451183138
OO,SLC,SFO,-5.0000028039059
AA,RDU,DFW,-14.000003554876677
OO,LAX,SEA,11.999994709900626
OO,SLC,DEN,47.99999909302714
AS,ANC,SEA,6.000000496725665
UA,AUS,DEN,6.000004461146002
UA,SFO,SEA,-10.000005121647028
WN,BNA,DAL,6.99999712219152
WN,OAK,PHX,-11.000007313053416
OO,SNA,SLC,-29.000002569313587
DL,MSO,MSP,42.999994666544
OO,LAX,SMF,-6.000000499465386
B6,TPA,DCA,-2.0000003799128265
WN,DEN,PIT,4.999991649047082
AS,LAS,SEA,-5.9999980067630645
US,PHX,SLC,10.000001959820079
WN,LAS,BHM,21.99999653327859
F9,CVG,DFW,-1.9999869904480292
OO,JMS,DVL,-0.9999193825651673
OO,GRB,MSP,-10.99999111325355
AA,DFW,SNA,-17.99999738204143
UA,BWI,ORD,-18.99999946815756
WN,MCI,ATL,-11.000001577030304
WN,CMH,RSW,11.999994842223309
VX,SFO,IAD,-13.999998476458707
AA,DFW,BOS,513.9999972705111
WN,LGA,DEN,136.00000554169137
EV,LBB,IAH,65.99999850990451
AA,MIA,LGA,-21.000000983383117
AA,MCO,MIA,6.999993587118659
UA,BOS,DEN,10.000001188150577
NK,MCO,ORD,-1.0000008184316869
AA,BNA,MIA,-16.000007376078038
WN,SMF,ONT,-13.999996531416535
AA,IAH,MIA,38.99999647297983
UA,IAH,SFO,30.000000906074753
WN,MSY,BWI,86.00000141638313
AA,DFW,MCO,3.999999804302
UA,IAH,EWR,-5.999995435971208
MQ,DFW,PIA,103.99999738138513
US,BOS,LGA,-17.999998747881918
OO,LAX,SAN,4.0000014052941
UA,LAS,SFO,-1.0000002798582273
F9,DEN,MSP,51.00000167751932
WN,DEN,SEA,86.99999299073039
WN,MDW,DTW,99.00000123356907
UA,DEN,SEA,145.9999945603991
MQ,GUC,DFW,-20.999999347275292
WN,TPA,BNA,11.999997826451931
AA,CLT,ORD,-7.000000950264386
US,SJU,CLT,-26.00000568620198
AS,SNA,PDX,6.000003134805947
B6,BTV,JFK,-41.00003315389845
MQ,EYW,MIA,-3.0000191286616555
OO,ORD,DTW,-27.00000553087917
UA,DCA,ORD,19.00000219079462
OO,ORD,ASE,159.0000135330467
WN,LAS,SFO,11.999998940780848
WN,SLC,DEN,30.99999925542666
AA,DFW,MIA,26.999997183199625
WN,DAL,ATL,27.00000061987525
UA,PBI,EWR,4.00000035144344
MQ,DFW,HOU,50.999998521149045
NK,ORD,BWI,85.00000471235202
NK,DFW,PHL,420.0000024017477
DL,ATL,SAV,73.0000061998646
US,TPA,PHL,2.0000013957552625
OO,DEN,SLC,0.999999303941614
MQ,FSD,ORD,69.99999285657134
US,CLT,RIC,130.00000827001338
WN,DEN,MDW,146.99999601623682
US,SLC,PHX,5.000001879047723
WN,STL,LAX,10.000001386906611
UA,IAH,ORD,-2.9999998283780442
DL,PIT,ATL,-19.99999628898098
